username,review,rating,date,app,label,review_clean
Pengguna Google,pesen gofood lemot bgt pencairan driver nya gak dapet2,1,2026-03-28 13:45:39,Gojek,negatif,sen gofood lambat banget cair dapet
Pengguna Google,bikin darah tinggi pake aplikasi ini!,1,2026-04-18 12:18:37,Gojek,negatif,bikin darah pake aplikasi
Pengguna Google,"sudah ribet setiap pesan makanan harus isi alamat lagi, tidak seperti dahulu hanya sekali isi alamat pesan berikut sudah tak perlu, mempersulit",1,2026-04-03 01:00:21,Grab,negatif,sulit pesan makan isi alamat isi alamat pesan sulit
Pengguna Google,sulit sekarang saat urgent booking sudah setengah jam ga dapat2,2,2026-03-29 23:49:00,Gojek,negatif,sulit urgent booking jam
Pengguna Google,"halo grab , saya mau menyampaikan sedikit kekesalan saya ketika memesan itu kenapa waktu pembatalannya sangat lama dan itu sangat membuang waktu saya , saran saya lebih dipercepat waktu pembatalan pemesanannya karena orang yang mesan juga punya waktu sekian terima kasih",2,2026-03-25 15:47:21,Grab,negatif,halo kesal mes batal buang saran cepat batal mesan orang mesan sekian terima kasih
Pengguna Google,"LAMAAA BGTTTT LELEETTTT, YAAMPUN GUA GOPUD NUNGGU HAMPIR 2 JAM",1,2026-03-30 11:10:42,Gojek,negatif,lamaaa bgtttt leleetttt yaampun gua gopud nunggu jam
Pengguna Google,"Pesanan Go food sering telat, CS bisanya Maaf doang",1,2026-04-04 10:57:27,Gojek,negatif,pesan go food telat cs bisa maaf
Pengguna Google,drivernya kebanyakan ngecancel orderan!,1,2026-04-22 06:45:48,Grab,negatif,drivernya banyak ngecancel order
Pengguna Google,"tolong bilangin gojek daerah Dawuan Karawang, ga usah blagu kalo dpt order 10k, nnti anyep koar2.",1,2026-03-30 14:49:13,Gojek,negatif,tolong bilangin daerah dawuan karawang blagu kalo dpt order nnti anyep koar
Pengguna Google,"hemat promo sedikit, hampir ga ada",2,2026-03-19 10:37:40,Grab,negatif,hemat promo
Pengguna Google,"gojek sekarang jelek pake banget. dulu orderan paling lama 30 menit, skrg bahkan paling cepat 50 menit. trs harga aplikasinya gk ngotak. contoh sy tadi ke gyumbox lotte avenue liat harga di gofood nasi ikan tongkol balado harganya Rp. 60.600 belum termasuk ongkir. tapi klo lgsg di tempatnya cuma sekitar 37rb, dan sdh include tax. gila sih harga di aplikasi gofoodnya mahal benar 🫠🫠🫠, dari resto dapat gede, dapat potongan dari argo juga lumayan. kacau banget sih. 🥲🥲🥲",2,2026-04-10 14:54:07,Gojek,negatif,buruk pake banget order menit skrg cepat menit trs harga aplikasi ngotak contoh gyumbox lotte avenue liat harga gofood nasi ikan tongkol balado harga rp ongkir lgsg tempat rb include tax gila harga aplikasi gofoodnya mahal  resto gede potong argo lumayan kacau banget 
Pengguna Google,"hemat promo sedikit, hampir ga ada",2,2026-03-19 10:37:40,Grab,negatif,hemat promo
Pengguna Google,"banyak driver gak mau ambil jemputan, pelayanannya gimana",1,2026-03-29 04:50:37,Gojek,negatif,ambil jemput layan gimana
Pengguna Google,"Tolong dong diperbaiki bagian pembayaran emas kok jadi ribet, dan gagal mulu pasti tolong cepat diperbaiki",2,2026-04-02 11:07:28,Gojek,negatif,tolong baik bayar emas sulit gagal mulu tolong cepat baik
Pengguna Google,saya sangat kecewa sama Go-Jek tadi pagi saya TF dari Go-Jek ke akun dana dan seratus nya berhasil namun jumlah yang saya TF tidak masuk ke akun dana padahal bukti TF nya ada namun saya buat pengaduan tidak di respon . memang jumlahnya sedikit tapi sangat berarti buat saya .,1,2026-04-01 15:54:20,Gojek,negatif,kecewa pagi tf akun dana ratus hasil tf masuk akun dana bukti tf adu respon
Pengguna Google,resto nya banyak.yang bermasalah dalam konfirmasi dan penutupan makanan habis ..di tambah lagi driver nya sulit dapat ..kalau argo murah ...ini menyulitkan konsumen yang sedang butuh ..kalau begini bukan serba gapang tapi serba susah..jika begini terus kedepan nya saya rasak bakal rusak pelayanan gojek ini,1,2026-03-30 14:26:12,Gojek,negatif,resto banyakyang masalah konfirmasi tutup makan habis sulit argo murah sulit konsumen butuh serba gapang serba susahjika depan rasak rusak layan
Pengguna Google,driver nya suka pilih2 penumpang terus suka di cancel padahal udah nunggu lama,2,2026-04-14 00:49:42,Grab,negatif,suka pilih tumpang suka cancel nunggu
Pengguna Google,masa orderan makanan masuk tempat saya padahal saya diluar gojek ke kantor (ini orderan pemerasan ya)suruh bayar makanan tapi saya gak pesan,2,2026-04-19 03:19:37,Gojek,negatif,order makan masuk luar kantor order peras yasuruh bayar makan pesan
Pengguna Google,grabfoodnya lama gada kepastian ditunda terus lalu dibatalkan,1,2026-03-28 14:22:27,Grab,negatif,grabfoodnya gada pasti tunda batal
Pengguna Google,kecewa,1,2026-04-17 22:46:35,Gojek,negatif,kecewa
Pengguna Google,ga layak digunakan,1,2026-03-29 11:47:23,Gojek,negatif,layak
Pengguna Google,"Driver gojek paling males ambil penumpang, selama saya pakai ojol, susah cari driver, kirim barang lewat Tokopedia jg sama ga ada mau ambil pesanan barang dan satu lagi patuhi aturan berkendara di jalan raya ( nyerobot ke jalur busway dan naik ke trotoar)",2,2026-04-06 11:56:23,Gojek,negatif,males ambil tumpang pakai ojol sulit cari kirim barang tokopedia ambil pesan barang patuh atur kendara jalan raya nyerobot jalur busway trotoar
Pengguna Google,APLIKASIII SAMPAHHH,1,2026-04-16 14:14:32,Grab,negatif,aplikasiii sampahhh
Pengguna Google,"login awal susah sekalinya gagal langsung nunggu 60 menit , kecewa 😑😑",1,2026-03-31 21:32:50,Gojek,negatif,login sulit sekali gagal langsung nunggu menit kecewa 
Pengguna Google,"aplikasinya membantu, tapi kenapa smua gambar dan beberapa iklan harus pake ia?",2,2026-04-08 01:12:30,Grab,negatif,aplikasi bantu smua gambar iklan pake
Pengguna Google,"go jek sekarang jelek banget udh ma asal nitikin pdhl rumah saya cuman 1 tapi asal tembakin titiknya pengiriman tau ojek""nya SDM rendah mana mau lah kerja jauh"" an udh ma kalo komplen gojek ke konsumen gada tatak ramah coba tim dari goto memperbaiki masalah ini apk error terus sekarang""",1,2026-04-12 04:00:20,Gojek,negatif,go jek buruk banget ma nitikin pdhl rumah cuman tembakin titik kirim tau ojek sdm rendah kerja an ma kalo komplen konsumen gada tatak ramah coba tim goto baik error
Pengguna Google,mahal mahal kayak jem but tai,1,2026-04-18 13:21:43,Grab,negatif,mahal mahal kayak jem but tai
Riken Okta,makin kesini makin parah,1,2026-03-25 03:55:53,Gojek,negatif,kesini buruk
Pengguna Google,"notifikasiny bikin lag👎, otomatis ngambil ram 300mb",1,2026-04-04 03:07:49,Grab,negatif,notifikasiny bikin lag otomatis ngambil ram mb
Pengguna Google,"Akhir2 ini sulit mendapatkan driver Kalau pakai promo,tidak ada driver yg mau jemput.Tapi kalau saya pilih yang harga jauh lebih mahal baru driver mau ambil.Hari ini grab bike harganya 56 rb biasanya hanya 20 rb an,baru drivernya mau ambil. Seperti ada permainan antara driver dan aplikasi.Kalau harga mahal cepat dapat driver,kalau pilih promo ngga dapat2 drivernya.harganya pun tidak masuk akal",1,2026-04-02 14:14:43,Grab,negatif,sulit pakai promotidak jemputtapi pilih harga mahal ambilhari bike harga rb rb anbaru drivernya ambil main aplikasikalau harga mahal cepat driverkalau pilih promo drivernyaharganya masuk akal
Pengguna Google,SUSAH DAPAT KENDARAAN,1,2026-04-21 11:27:27,Gojek,negatif,sulit kendara
Pengguna Google,Sistem Mengecewakan!!,1,2026-04-02 12:21:39,Grab,negatif,sistem kecewa
Pengguna Google,"definisi aplikasi makin lama makin jelek, lagi buru buru mau berangkat ehh ini aplikasi lemot banget padahal sinyal lancar aja. dapet driver juga lama dan selalu jauh dari titik jemput, go food makin mahal padahal yang masuk ke saku driver cuma sedikit. makin lama makin busuk, bikin istighfar setiap kali make aplikasi ini",2,2026-04-07 22:56:09,Gojek,negatif,definisi aplikasi buruk buru buru berangkat ehh aplikasi lambat banget sinyal lancar dapet titik jemput go food mahal masuk saku busuk bikin istighfar kali make aplikasi
Pengguna Google,tiap pesan gocar selalu lama dapatnya lalu diterima tapi tidak jalan-jalan. kecewa bgt !!!,1,2026-04-04 09:23:01,Gojek,negatif,pesan gocar dapat terima jalanjalan kecewa banget
Muhamad Arif Rahmatulloh,"susah dapat driver , terutama gofood",1,2026-03-25 12:34:26,Gojek,negatif,sulit gofood
Pengguna Google,Perangkat saya tdak bisa menjangkau,1,2026-04-10 09:33:20,Gojek,negatif,perangkat tdak jangkau
Oppo A15s,mengecewakan,1,2026-03-24 17:21:28,Gojek,negatif,kecewa
Pengguna Google,"mulai benahin aplikasinya deh, pesen selalu paling cepet. tapi berkali kali susah dapet driver. diganti terus drivernya berkali kali. tapi gaada kompensasi berarti dari aplikator. jengah rasanya",1,2026-04-19 13:36:11,Gojek,negatif,benahin aplikasi sen cepet kali kali sulit dapet ganti drivernya kali kali gaada kompensasi aplikator jengah
Pengguna Google,Kenapa ya nunggu driver sekarang tuh lama banget. Ga ada pergerakan. Terlambat.,2,2026-04-04 15:05:29,Grab,negatif,ya nunggu tuh banget gera lambat
Pengguna Google,"MAKIN KESINI MAKIN ANEH , UDAH 3X LEBIH ORDER GRAB FOOD , UDAH NUNGGU SEJAM BAHKAN 2 JAM AN EH TAPI PESANAN MASIH DIBUAT , DRIVER GABISA DIHUBUNGI , TERUS TIBA2 PESANAN KE CANCEL SETELAH NUNGGU LAMA . BENER BENER NGEBUANG WAKTU !!!",1,2026-04-15 14:04:13,Grab,negatif,kesini aneh order food nunggu jam jam an eh pesan gabisa hubung pesan cancel nunggu bener bener ngebuang
Pengguna Google,Keluar keluar sndiri stres,1,2026-04-02 10:57:13,Gojek,negatif,sndiri stres
Pengguna Google,"ini mah emg bner² ga layak jga kalau bintang satu, ini gua mesen grab food kaga dpt² drivernya, tolong deh yaaa perbaiki gtu, ini kan orng mesen makanan berarti laper, ini ga ad kebijakan buat sesuai SOP aj gtu, jngan mentang² gua pake pengantaran hemat smpe kaga dpt driver sama sekali",1,2026-04-22 15:01:48,Grab,negatif,mah emg bner layak jga bintang gua mesen food kaga dpt drivernya tolong yaaa baik gtu orng mesen makan laper ad bijak sesuai sop gtu jngan mentang gua pake antar hemat smpe kaga dpt
Pengguna Google,Driver pada songong songong disini.,1,2026-04-12 12:03:46,Grab,negatif,songong songong
Pengguna Google,"sekarang makin lama dapet driver, kacauu tolong dong solusinya",1,2026-03-30 14:20:12,Grab,negatif,dapet kacauu tolong solusi
Pengguna Google,promo gk bisa di gunakan,1,2026-04-07 11:17:52,Grab,negatif,promo
Pengguna Google,keseringan error,2,2026-03-21 05:50:19,Grab,negatif,sering error
Pengguna Google,aplikasi ngising sekebon,1,2026-04-12 02:10:16,Grab,negatif,aplikasi ngising kebon
Pengguna Google,"tolong ini saya pesen makanan terlambat terus, mencari pengemudi engga ketemu², sampe warungnya tutup astaga",2,2026-03-23 17:02:31,Grab,negatif,tolong sen makan lambat cari kemudi engga ketemu sampe warung tutup astaga
Pengguna Google,4x mesan tidak pernah dpt driver nyaa dan ndk bisa di batalkan,1,2026-03-19 11:43:03,Grab,negatif,mesan dpt nyaa ndk batal
Arie Firman,"gojek sekarang makin parah, service nya kacau, nunggu drivernya lama, kami kasih bintang satu ya",1,2026-03-28 02:08:36,Gojek,negatif,buruk service kacau nunggu drivernya kasih bintang ya
Pengguna Google,Sudah nyari driver susah goridenya belum lagi harga argonya muskipun sudah berlangganan malah lebih mahal dari pada yang tidak berlangganan (plus). Sudah berapa tahun tidak ada perbaikan yang baik. Parah emang,1,2026-04-09 11:12:52,Gojek,negatif,nyari sulit goridenya harga argonya muskipun langgan mahal langgan plus baik buruk emang
Pengguna Google,"driver sulit, pelit, jutek, platform juga tidak ramah pada harga driver",1,2026-04-02 16:10:50,Gojek,negatif,sulit pelit jutek platform ramah harga
Pengguna Google,"loading lama, setiap buka aplikasi selalu stuck di loading terus",1,2026-04-08 11:13:09,Gojek,negatif,loading buka aplikasi stuck loading
Pengguna Google,TERLALU LAMA DALAM MENCARI DRIVER!!!!,1,2026-03-28 13:59:31,Gojek,negatif,cari
Pengguna Google,Tidak bisa membatalkan pesanan grab food padahal belum ada 5 detik dari pemesanan,1,2026-04-10 11:29:40,Grab,negatif,batal pesan food detik mesan
Pengguna Google,abis lebaran orderannya makin menurun tolong tingkatkan lagi orderannya.,1,2026-04-08 11:09:43,Grab,negatif,abis lebaran order turun tolong tingkat order
Pengguna Google,"bagus baguslah kalian , udah lama nunggu drivernya, tiba tiba di cancel",1,2026-04-04 15:39:16,Grab,negatif,bagus bagus nunggu drivernya cancel
Pengguna Google,"kecewa bgt, saya top up kaspro 100rb mlh kepotong jdi sisa 97.100. tanpa ada keterangan apapun. lalu pernah satu kali udh bayar pake kaspro pas sampe tujuan mlh drivernya minta tunai soalnya dia ga ada kaspro, katanya nanti saldonya otomatis di balikin. tpi sampe sekarang ga ada tuh, jdi rugi saya jadinya. saran saya mending pake apk sebelah aja deh klo ga mau rugi",1,2026-04-23 06:15:01,Maxim,negatif,kecewa banget top up kaspro rb mlh potong jdi sisa terang apa kali bayar pake kaspro pas sampe tuju mlh drivernya tunai kaspro saldo otomatis balikin tpi sampe tuh jdi rugi saran mending pake belah rugi
Pengguna Google,"saya kecewa dg pengantaran brg hr ini,baru sj saya menyerahkan brgnya langsung keluar di aplikasi pengantaran telah di selesaikan dan di beri bintang 5,menurut saya aneh !, Bintang bisa dikasih sendiri bukan org yg mengirim barang. Sudah begitu barang yg saya kirim hampir 1 jam belum sampai,padahal jaraknya dekat sj,saya sudah kasih alamat yg lengkap bahkan no.kontak yg menerima,ternyata kata drivernya dia salah ksh barangnya ke orang lain,dan drivernya sgt susah sekali dihub.sy sgt kecewa !",1,2026-04-14 10:44:37,Maxim,negatif,kecewa dg antar brg hr inibaru sj serah brgnya langsung aplikasi antar selesai bintang aneh bintang kasih org kirim barang barang kirim jam sampaipadahal jarak sjsaya kasih alamat lengkap nokontak menerimaternyata drivernya salah ksh barang orang laindan drivernya sulit dihubsy kecewa
Pengguna Google,"Aplikasi paling lelet, selalu tdk sesuai titik jemputan. Go food parah, sering menampilkan pengantaran TEPAT WAKTU, padahal lebih sering TELAT. Dan sulit membatalkan pesanan kecuali melewati dari batas waktu estimasi pengantaran makanan. Ini penipuan. Jika saja masyarakat bisa dgn mudah menuntut, kalian sudah pasti gulung tikar. Lucunya lagi, kalian dari pihat gojek cuma bisa balas ulasan kritik dgn kalimat mohon maaf atas ketidaknyamanan anda. Parah....",1,2026-04-05 14:39:31,Gojek,negatif,aplikasi lambat sesuai titik jemput go food buruk tampil antar telat sulit batal pesan kecuali lewat batas estimasi antar makan tipu masyarakat mudah tuntut gulung tikar lucu pihat balas ulas kritik kalimat mohon maaf ketidaknyamanan buruk
Pengguna Google,"Kenapa si tiap pesen grabfood susah banget cari pengemudi, smpe 2jam kelaperan nungguin grab nge stuck mencari pengemudi, di cancel pun gabisa, tolong diperbaiki LG.",2,2026-03-30 13:12:52,Grab,negatif,si sen grabfood sulit banget cari kemudi smpe jam kelaperan nungguin nge stuck cari kemudi cancel gabisa tolong baik
Pengguna Google,"Woiiiu harga makin mahall driver gak ada 1 pun yg nyangkut, gimana sih?",1,2026-03-29 10:53:49,Grab,negatif,woiiiu harga mahall nyangkut gimana
Pengguna Google,"Aplikasi Sangat Jelek,sangat tidak adil kepada driver,sering banyak driver mengeluhkan potongan. besar sampe Driver kadang minta tambahan ke costumer,Tolong kalo kasih potongan sewajarnya manusia,pake hati nurani nya jangan semena mena terhadap driver",1,2026-04-23 11:24:25,Grab,negatif,aplikasi jeleksangat adil driversering keluh potong sampe kadang tambah costumertolong kalo kasih potong wajar manusiapake hati nurani semena mena
Pengguna Google,"saya salah order resto, sudah berusaha pake bantuan CS tapi gak bisa di cancel, mungkin kedepannya bisa di bantu proses cancel Krn salah order merugikan customer yang ingin mengganti orderan yg di tuju. kita kesusahan cancel pesanan yg tidak sesuai",2,2026-04-06 23:38:04,Gojek,negatif,salah order resto usaha pake bantu cs cancel depan bantu proses cancel salah order rugi customer ganti order tuju susah cancel pesan sesuai
Pengguna Google,"aplikasi gak jelas,,,istri saya sebagai driver kecewa karena insentif nya tidak dibayar padahal istri saya tidak melakukan kesalahan tapi dituduh melakukan pelanggaran/ kecurangan...saat ditanyakan penjelasannya hanya dijawab sistem telah melakukan pelanggaran kode etik,,,tidak ada penjelasan terkait kode booking atau nomer orderannya",1,2026-03-20 10:57:50,Grab,negatif,aplikasi jelasistri kecewa insentif bayar istri salah tuduh langgar kecurangansaat jelas sistem langgar kode etiktidak jelas kait kode booking nomer order
Pengguna Google,Sangat bangga bisa minggunakan aplikasi lokal pada awalnya. tapi dengan respon laporan terkait ketidaksesuaian produk yang saya Terima saat menggunakan aplikasi gofood 1 april 2026 lalu sangat mengecewakan. tidak solutif. Alhasil uninstall aplikasi ini jauh lebih baik,1,2026-04-02 00:13:45,Gojek,negatif,bangga minggunakan aplikasi lokal respon lapor kait ketidaksesuaian produk terima aplikasi gofood april kecewa solutif alhasil uninstall aplikasi
Pengguna Google,"ini digital cash maximnya kapan bisa di pake? dari tahun 2022 itu, masih belum bisa sampai sekarang? udh ke top up lagi 150K tahun 2022, sampai sekarang masih belum bisa di pake. gimana mau pakai duitnya itu?",1,2026-04-22 10:03:47,Maxim,negatif,digital cash maximnya pake top up pake gimana pakai duit
Pengguna Google,"saya hampir 6 tahun pake gojek,sekarang gojek g seperti dulu.. pesen food hampir 2 jam baru nyampe rumah pesen goride hemat / reguler sama ajj,dapet driver jauh jauh.. sekarang pesen food lebih enak pake shope lebih cepet. kalau goride pesen indri,dapet driver nya cepet + deket,lah kalau gojek dapet driver nya hampir 3km sampai 4km.. bye bye gojek..",1,2026-04-06 17:02:38,Gojek,negatif,pake gojeksekarang sen food jam nyampe rumah sen goride hemat reguler ajjdapet sen food enak pake shope cepet goride sen indridapet cepet deketlah dapet bye bye
